loan_id,month_end_date,outstanding_principal,accrued_interest,dpd,asset_class,provision_amount,write_off_flag,npa_classification_date,load_date
1000393,2024-04-05,27049937.91,383588.33,5,SMA-0,108199.75,False,,2024-12-31
1000393,2024-05-05,7792639.26,74170.31,30,SMA-0,31170.56,False,,2024-12-31
1000393,2024-06-04,20325102.45,160132.19,0,STD,81300.41,False,,2024-12-31
1000393,2024-07-04,41839352.2,597625.53,120,NPA - Sub-Standard,6275902.83,False,2024-07-04,2024-12-31
1000393,2024-08-03,37145903.31,468525.41,180,NPA - Sub-Standard,5571885.5,False,2024-08-03,2024-12-31
1000393,2024-09-02,22046421.45,179052.89,2,SMA-0,88185.69,False,,2024-12-31
1000393,2024-10-02,6468323.61,46819.42,0,STD,25873.29,False,,2024-12-31
1000393,2024-11-01,36427923.9,453991.11,60,SMA-1,3642792.39,False,,2024-12-31
1000393,2024-12-01,10510761.6,61071.88,90,SMA-2,2627690.4,False,,2024-12-31
1000087,2024-01-06,3440994.99,30180.03,0,STD,13763.98,False,,2024-12-31
1000087,2024-02-05,5245090.82,61877.46,60,SMA-1,524509.08,False,,2024-12-31
1000087,2024-03-06,1585869.2,20712.1,0,STD,6343.48,False,,2024-12-31
1000087,2024-04-05,1968821.27,25050.41,0,STD,7875.29,False,,2024-12-31
1000087,2024-05-05,1346193.65,15713.19,0,STD,5384.77,False,,2024-12-31
1000087,2024-06-04,4980449.25,80714.66,0,STD,19921.8,False,,2024-12-31
1000087,2024-07-04,7255765.74,48265.3,0,STD,29023.06,False,,2024-12-31
1000087,2024-08-03,2466834.56,27601.24,0,STD,9867.34,False,,2024-12-31
1000087,2024-09-02,2268117.35,13842.2,60,SMA-1,226811.73,False,,2024-12-31
1000087,2024-10-02,5018516.15,57903.52,0,STD,20074.06,False,,2024-12-31
1000087,2024-11-01,2383874.05,18286.49,1,SMA-0,9535.5,False,,2024-12-31
1000087,2024-12-01,3507352.62,27751.31,0,STD,14029.41,False,,2024-12-31
1000467,2024-01-06,10825057.69,108665.93,0,STD,43300.23,False,,2024-12-31
1000467,2024-02-05,3403686.01,31344.76,0,STD,13614.74,False,,2024-12-31
1000467,2024-03-06,5199720.29,58618.31,0,STD,20798.88,False,,2024-12-31
1000467,2024-04-05,19956977.67,188142.86,0,STD,79827.91,False,,2024-12-31
1000467,2024-05-05,6238018.39,120340.12,15,SMA-0,24952.07,False,,2024-12-31
1000467,2024-06-04,23258305.63,309133.92,1,SMA-0,93033.22,False,,2024-12-31
1000467,2024-07-04,7895385.83,101270.42,0,STD,31581.54,False,,2024-12-31
1000467,2024-08-03,22272283.02,269546.63,0,STD,89089.13,False,,2024-12-31
1000467,2024-09-02,13192944.37,150685.27,0,STD,52771.78,False,,2024-12-31
1000467,2024-10-02,22508665.83,259158.72,0,STD,90034.66,False,,2024-12-31
1000467,2024-11-01,7729552.08,148359.36,90,SMA-2,1932388.02,False,,2024-12-31
1000467,2024-12-01,23444163.39,264135.49,60,SMA-1,2344416.34,False,,2024-12-31
1000171,2024-01-06,2526200.48,40424.63,180,NPA - Sub-Standard,378930.07,False,2024-01-06,2024-12-31
1000171,2024-02-05,9704944.8,105927.55,0,STD,38819.78,False,,2024-12-31
1000171,2024-03-06,14472651.93,93637.89,3,SMA-0,57890.61,False,,2024-12-31
1000171,2024-04-05,9565561.08,155882.11,0,STD,38262.24,False,,2024-12-31
1000171,2024-05-05,12653641.21,104646.84,0,STD,50614.56,False,,2024-12-31
1000171,2024-06-04,7429389.9,148470.97,0,STD,29717.56,False,,2024-12-31
1000171,2024-07-04,2084637.24,15482.69,3,SMA-0,8338.55,False,,2024-12-31
1000171,2024-08-03,9003702.26,123845.04,0,STD,36014.81,False,,2024-12-31
1000171,2024-09-02,17074277.37,120874.93,0,STD,68297.11,False,,2024-12-31
1000171,2024-10-02,12809314.18,231506.28,0,STD,51237.26,False,,2024-12-31
1000171,2024-11-01,11618185.1,58328.57,3,SMA-0,46472.74,False,,2024-12-31
1000171,2024-12-01,11625895.63,178588.4,0,STD,46503.58,False,,2024-12-31
1000289,2024-01-06,3650971.82,59486.45,0,STD,14603.89,False,,2024-12-31
1000289,2024-02-05,4591820.74,62579.36,1,SMA-0,18367.28,False,,2024-12-31
1000289,2024-03-06,1828355.68,26157.97,3,SMA-0,7313.42,False,,2024-12-31
1000289,2024-04-05,2551990.64,32463.99,90,SMA-2,637997.66,False,,2024-12-31
1000289,2024-05-05,5784943.18,33399.01,0,STD,23139.77,False,,2024-12-31
1000289,2024-06-04,2818032.53,15817.94,0,STD,11272.13,False,,2024-12-31
1000289,2024-07-04,2725025.46,42437.11,2,SMA-0,10900.1,False,,2024-12-31
1000289,2024-08-03,3818937.81,27023.14,10,SMA-0,15275.75,False,,2024-12-31
1000289,2024-09-02,2547684.24,37541.59,0,STD,10190.74,False,,2024-12-31
1000289,2024-10-02,4813192.9,86959.82,10,SMA-0,19252.77,False,,2024-12-31
1000289,2024-11-01,4618777.32,75809.32,10,SMA-0,18475.11,False,,2024-12-31
1000289,2024-12-01,2466251.77,30960.07,60,SMA-1,246625.18,False,,2024-12-31
1000446,2024-01-06,14383692,152355.04,0,STD,57534.77,False,,2024-12-31
1000446,2024-02-05,15168138.62,264583.87,0,STD,60672.55,False,,2024-12-31
1000446,2024-03-06,15640517.12,271842.91,0,STD,62562.07,False,,2024-12-31
1000446,2024-04-05,27063027.37,284762.26,0,STD,108252.11,False,,2024-12-31
1000446,2024-05-05,21045751.59,413996.59,3,SMA-0,84183.01,False,,2024-12-31
1000446,2024-06-04,26628760.4,486232.77,0,STD,106515.04,False,,2024-12-31
1000446,2024-07-04,5453479.67,41894.6,0,STD,21813.92,False,,2024-12-31
1000446,2024-08-03,28627723.42,213891.84,0,STD,114510.89,False,,2024-12-31
1000446,2024-09-02,6111120.36,44351.28,0,STD,24444.48,False,,2024-12-31
1000446,2024-10-02,8565225.16,45741.33,120,NPA - Sub-Standard,1284783.77,False,2024-10-02,2024-12-31
1000446,2024-11-01,14213600.77,269714.76,3,SMA-0,56854.4,False,,2024-12-31
1000446,2024-12-01,15740059.74,252874.11,0,STD,62960.24,False,,2024-12-31
1000337,2024-01-06,2889124.28,15400.62,0,STD,11556.5,False,,2024-12-31
1000337,2024-02-05,19096926.87,244331.95,30,SMA-0,76387.71,False,,2024-12-31
1000337,2024-03-06,9417771.07,139725.89,1,SMA-0,37671.08,False,,2024-12-31
1000337,2024-04-05,18782019.8,281501.72,0,STD,75128.08,False,,2024-12-31
1000337,2024-05-05,13452323.34,159680.51,0,STD,53809.29,False,,2024-12-31
1000337,2024-06-04,14222429.82,136498.7,60,SMA-1,1422242.98,False,,2024-12-31
1000337,2024-07-04,18832757.63,199222.98,0,STD,75331.03,False,,2024-12-31
1000337,2024-08-03,8426599.87,60882.82,30,SMA-0,33706.4,False,,2024-12-31
1000337,2024-09-02,8348432.24,119211.05,120,NPA - Sub-Standard,1252264.84,False,2024-09-02,2024-12-31
1000337,2024-10-02,5781949.57,44718.8,0,STD,23127.8,False,,2024-12-31
1000337,2024-11-01,6084495.26,112993.14,3,SMA-0,24337.98,False,,2024-12-31
1000337,2024-12-01,18940522.99,127919.75,0,STD,75762.09,False,,2024-12-31
1000441,2024-01-06,22118383.93,256868.08,1,SMA-0,88473.54,False,,2024-12-31
1000441,2024-02-05,9698144.96,151359.1,0,STD,38792.58,False,,2024-12-31
1000441,2024-03-06,15586478.84,112521.33,120,NPA - Sub-Standard,2337971.83,False,2024-03-06,2024-12-31
1000441,2024-04-05,11265487.98,146503.66,120,NPA - Sub-Standard,1689823.2,False,2024-04-05,2024-12-31
1000441,2024-05-05,4759069.78,90260.68,0,STD,19036.28,False,,2024-12-31
1000441,2024-06-04,17635584.16,333615.33,90,SMA-2,4408896.04,False,,2024-12-31
1000441,2024-07-04,5446913.29,71856.68,120,NPA - Sub-Standard,817036.99,False,2024-07-04,2024-12-31
1000441,2024-08-03,12439248.32,117343.82,2,SMA-0,49756.99,False,,2024-12-31
1000441,2024-09-02,20172152.91,329056.73,120,NPA - Sub-Standard,3025822.94,False,2024-09-02,2024-12-31
1000441,2024-10-02,22124208.91,375970.9,3,SMA-0,88496.84,False,,2024-12-31
1000441,2024-11-01,16840053.61,169752.23,90,SMA-2,4210013.4,False,,2024-12-31
1000441,2024-12-01,4576489.93,25633.9,0,STD,18305.96,False,,2024-12-31
1000076,2024-01-06,3039448.26,16327.72,0,STD,12157.79,False,,2024-12-31
1000076,2024-02-05,2808387.03,29097.43,0,STD,11233.55,False,,2024-12-31
1000076,2024-03-06,1696156.59,13445.85,1,SMA-0,6784.63,False,,2024-12-31
1000076,2024-04-05,2460425.18,40612.83,10,SMA-0,9841.7,False,,2024-12-31
1000076,2024-05-05,1197063.22,21238.02,0,STD,4788.25,False,,2024-12-31
1000076,2024-06-04,3035838.5,59616.56,120,NPA - Sub-Standard,455375.77,False,2024-06-04,2024-12-31
1000076,2024-07-04,1956138.7,27479.01,0,STD,7824.55,False,,2024-12-31
1000076,2024-08-03,2403590.39,36057.45,0,STD,9614.36,False,,2024-12-31
1000076,2024-09-02,1968112.22,22465.23,5,SMA-0,7872.45,False,,2024-12-31
1000076,2024-10-02,1924390.23,19578.37,0,STD,7697.56,False,,2024-12-31
1000076,2024-11-01,1626321.67,21817.91,0,STD,6505.29,False,,2024-12-31
1000076,2024-12-01,1273385.96,20530.69,60,SMA-1,127338.6,False,,2024-12-31
1000083,2024-01-06,7241867.2,54001.55,0,STD,28967.47,False,,2024-12-31
1000083,2024-02-05,11484275.79,182933.98,60,SMA-1,1148427.58,False,,2024-12-31
1000083,2024-03-06,7222637.45,100893.28,30,SMA-0,28890.55,False,,2024-12-31
1000083,2024-04-05,3548385.82,70349.36,0,STD,14193.54,False,,2024-12-31
1000083,2024-05-05,8731523.9,165875.33,0,STD,34926.1,False,,2024-12-31
1000083,2024-06-04,9619384.38,49051.96,0,STD,38477.54,False,,2024-12-31
1000083,2024-07-04,10272972.12,78314.93,0,STD,41091.89,False,,2024-12-31
1000083,2024-08-03,7873496.45,147416.12,0,STD,31493.99,False,,2024-12-31
1000083,2024-09-02,4303707.01,40205,30,SMA-0,17214.83,False,,2024-12-31
1000083,2024-10-02,8260072.8,78717.61,15,SMA-0,33040.29,False,,2024-12-31
1000083,2024-11-01,9545090.68,153655.35,0,STD,38180.36,False,,2024-12-31
1000083,2024-12-01,4646785.27,33969.67,10,SMA-0,18587.14,False,,2024-12-31
1000444,2024-01-06,16817197.55,244663.53,2,SMA-0,67268.79,False,,2024-12-31
1000444,2024-02-05,9733464.38,90670.49,2,SMA-0,38933.86,False,,2024-12-31
1000444,2024-03-06,11955089.72,175402.54,60,SMA-1,1195508.97,False,,2024-12-31
